00:00:01,171 INFO  [com.debs.api.rest.ShippingInfoHandler] (http-executor-threads - 172) POST /cart/@self/shipping_info
00:00:39,571 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) response cookie:[version: 0][name: origin_dc][value: war][domain: www.debenhams.com][path: /][expiry: null]
00:00:39,571 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) ...local session updated dhynmP4zN6DnSSibcd1OLTMG.api01:api01
00:00:39,571 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) jsessionId=0000sY_1Up8idAoyMIgGyCdNnWh:15ju9psui:authenticationId=55111126%2ct8qv%2bAYRDP1ylYhbTyhDTPX0QII%3d:userId=55111126:activityId=55111126%2c10701%2c0%2cnull%2c1407970778782%2c1407972639384%2cnull%2cnull%2cnull%2cnull%2cw0tZYwRdkkCjv5a0QOjl8%2fCoEhkeTCo4v58dROdP2ZBZ4YaYUXehnFGs70kk4ow5V8S2ZZ1VzQKy%0aEeJNapePHkFm2NeuKwqLS0alS%2bwrb7K3Wjy4pgVIkS7b%2b7Q5rw8qNX%2bDrkSNmwZ5FnG05sNhOMpy%0anpo48lqBdttRUKpdBcw%3d:localJsessionId=dhynmP4zN6DnSSibcd1OLTMG.api01:api01:activePointer=%2d1%2c10701:persistent=9PdRUVC6ni2NepeZ5JLGsHAd0%2fs%3d%0a%3b2014%2d08%2d13+23%3a59%3a38%2e78%5f1367138859935%2d239013%5f10701:sessionEstablished=true:channel=iPhone-OS-0-0-1407970779-6200_0:anonymous=false:wcauthenticated=true:wcregistered=true:paymentInstruction:null:anonymousCart:nullanonymousPromoCodes:null
00:00:39,571 INFO  [com.debs.api.rest.commerce.AbstractCommerceJSOUPResponse] (http-executor-threads - 164) load data for JSOUP response
00:00:39,571 INFO  [com.debs.api.rest.commerce.AbstractCommerceJSOUPResponse] (http-executor-threads - 164) parse data for JSOUP response
00:00:39,572 INFO  [com.debs.api.rest.PersonPaymentMethodHandler] (http-executor-threads - 164) GET /person/@self/r2_0/payment_methods taken(ms): 206
00:00:50,638 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:orderId=722511689
00:00:50,638 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:expire_month=null
00:00:50,638 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:expire_year=null
00:00:50,638 INFO  [com.debs.api.rest.MTPaymentInstructionHandler] (http-executor-threads - 164) POST /cart/@self/r2_0/payment_instruction
00:00:50,638 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:payMethodId=CreditCard
00:00:50,638 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:paymentTCId=2817083
00:00:50,638 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) ...passed WCTrustedToken
00:00:50,639 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) Checking authToken false,55111126%2ct8qv%2bAYRDP1ylYhbTyhDTPX0QII%3d
00:00:50,639 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: WC_USERACTIVITY_55111126][value: 55111126%2c10701%2c0%2cnull%2c1407970778782%2c1407972639384%2cnull%2cnull%2cnull%2cnull%2cw0tZYwRdkkCjv5a0QOjl8%2fCoEhkeTCo4v58dROdP2ZBZ4YaYUXehnFGs70kk4ow5V8S2ZZ1VzQKy%0aEeJNapePHkFm2NeuKwqLS0alS%2bwrb7K3Wjy4pgVIkS7b%2b7Q5rw8qNX%2bDrkSNmwZ5FnG05sNhOMpy%0anpo48lqBdttRUKpdBcw%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: WC_PERSISTENT][value: 9PdRUVC6ni2NepeZ5JLGsHAd0%2fs%3d%0a%3b2014%2d08%2d13+23%3a59%3a38%2e78%5f1367138859935%2d239013%5f10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: WC_ACTIVEPOINTER][value: %2d1%2c10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) Request cookies...
00:00:50,639 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: JSESSIONID][value: 0000sY_1Up8idAoyMIgGyCdNnWh:15ju9psui][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: WC_AUTHENTICATION_55111126][value: 55111126%2ct8qv%2bAYRDP1ylYhbTyhDTPX0QII%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: WC_SESSION_ESTABLISHED][value: true][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) ...done
00:00:50,639 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) no internal parameters
00:00:50,639 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) postFieldsInBody:false for https://www.debenhams.com/webapp/wcs/stores/servlet/StandardCreditCard
00:00:50,639 INFO  [com.debs.api.http.DebHttpClient] (http-executor-threads - 164) returning instance of httpclient object
00:00:50,639 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: JSESSIONID][value: 0000sY_1Up8idAoyMIgGyCdNnWh:15ju9psui][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: WC_ACTIVEPOINTER][value: %2d1%2c10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: WC_AUTHENTICATION_55111126][value: 55111126%2ct8qv%2bAYRDP1ylYhbTyhDTPX0QII%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: WC_PERSISTENT][value: 9PdRUVC6ni2NepeZ5JLGsHAd0%2fs%3d%0a%3b2014%2d08%2d13+23%3a59%3a38%2e78%5f1367138859935%2d239013%5f10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: WC_SESSION_ESTABLISHED][value: true][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: WC_USERACTIVITY_55111126][value: 55111126%2c10701%2c0%2cnull%2c1407970778782%2c1407972639384%2cnull%2cnull%2cnull%2cnull%2cw0tZYwRdkkCjv5a0QOjl8%2fCoEhkeTCo4v58dROdP2ZBZ4YaYUXehnFGs70kk4ow5V8S2ZZ1VzQKy%0aEeJNapePHkFm2NeuKwqLS0alS%2bwrb7K3Wjy4pgVIkS7b%2b7Q5rw8qNX%2bDrkSNmwZ5FnG05sNhOMpy%0anpo48lqBdttRUKpdBcw%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,639 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) post invoked with URL: https://www.debenhams.com/webapp/wcs/stores/servlet/StandardCreditCard
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) orderId=722511689
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) parameters...
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) payMethodId=CreditCard
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) expire_month=null
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) currentTotal=0
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) paymentTCId=2817083
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) expire_year=null
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) currentPaymentArea=1
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) cardOnFile=true
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) catalogId=10001
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) langId=-1
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) currentAreaNumber=1
00:00:50,640 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) storeId=10701
00:00:50,708 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) post time taken(ms): 68
00:00:50,709 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) response cookie after execution : ----[version: 0][name: JSESSIONID][value: 0000sY_1Up8idAoyMIgGyCdNnWh:15ju9psui][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,709 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) response cookie after execution : ----[version: 0][name: SSLB][value: 0][domain: .debenhams.com][path: /][expiry: null]
00:00:50,709 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) response cookie after execution : ----[version: 0][name: WC_ACTIVEPOINTER][value: %2d1%2c10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,709 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) response cookie after execution : ----[version: 0][name: WC_AUTHENTICATION_55111126][value: 55111126%2ct8qv%2bAYRDP1ylYhbTyhDTPX0QII%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,709 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) response cookie after execution : ----[version: 0][name: WC_PERSISTENT][value: 9PdRUVC6ni2NepeZ5JLGsHAd0%2fs%3d%0a%3b2014%2d08%2d13+23%3a59%3a38%2e78%5f1367138859935%2d239013%5f10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,709 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) response cookie after execution : ----[version: 0][name: WC_SESSION_ESTABLISHED][value: true][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,709 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) response cookie after execution : ----[version: 0][name: WC_USERACTIVITY_55111126][value: 55111126%2c10701%2c0%2cnull%2c1407970778782%2c1407972639384%2cnull%2cnull%2cnull%2cnull%2cw0tZYwRdkkCjv5a0QOjl8%2fCoEhkeTCo4v58dROdP2ZBZ4YaYUXehnFGs70kk4ow5V8S2ZZ1VzQKy%0aEeJNapePHkFm2NeuKwqLS0alS%2bwrb7K3Wjy4pgVIkS7b%2b7Q5rw8qNX%2bDrkSNmwZ5FnG05sNhOMpy%0anpo48lqBdttRUKpdBcw%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,709 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) response cookie after execution : ----[version: 0][name: origin_dc][value: war][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,710 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) updating local session...
00:00:50,710 INFO  [com.debs.api.rest.RemoteStateHelper] (http-executor-threads - 164) ...got existing session dhynmP4zN6DnSSibcd1OLTMG.api01:api01
00:00:50,710 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) response cookie:[version: 0][name: JSESSIONID][value: 0000sY_1Up8idAoyMIgGyCdNnWh:15ju9psui][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,710 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) response cookie:[version: 0][name: SSLB][value: 0][domain: .debenhams.com][path: /][expiry: null]
00:00:50,710 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) response cookie:[version: 0][name: WC_ACTIVEPOINTER][value: %2d1%2c10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,710 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) response cookie:[version: 0][name: WC_AUTHENTICATION_55111126][value: 55111126%2ct8qv%2bAYRDP1ylYhbTyhDTPX0QII%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,710 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) response cookie:[version: 0][name: WC_PERSISTENT][value: 9PdRUVC6ni2NepeZ5JLGsHAd0%2fs%3d%0a%3b2014%2d08%2d13+23%3a59%3a38%2e78%5f1367138859935%2d239013%5f10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,710 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) response cookie:[version: 0][name: WC_SESSION_ESTABLISHED][value: true][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,710 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) response cookie:[version: 0][name: WC_USERACTIVITY_55111126][value: 55111126%2c10701%2c0%2cnull%2c1407970778782%2c1407972639384%2cnull%2cnull%2cnull%2cnull%2cw0tZYwRdkkCjv5a0QOjl8%2fCoEhkeTCo4v58dROdP2ZBZ4YaYUXehnFGs70kk4ow5V8S2ZZ1VzQKy%0aEeJNapePHkFm2NeuKwqLS0alS%2bwrb7K3Wjy4pgVIkS7b%2b7Q5rw8qNX%2bDrkSNmwZ5FnG05sNhOMpy%0anpo48lqBdttRUKpdBcw%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,711 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) response cookie:[version: 0][name: origin_dc][value: war][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,711 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) ...local session updated dhynmP4zN6DnSSibcd1OLTMG.api01:api01
00:00:50,711 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) remote state...
00:00:50,711 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) jsessionId=0000sY_1Up8idAoyMIgGyCdNnWh:15ju9psui:authenticationId=55111126%2ct8qv%2bAYRDP1ylYhbTyhDTPX0QII%3d:userId=55111126:activityId=55111126%2c10701%2c0%2cnull%2c1407970778782%2c1407972639384%2cnull%2cnull%2cnull%2cnull%2cw0tZYwRdkkCjv5a0QOjl8%2fCoEhkeTCo4v58dROdP2ZBZ4YaYUXehnFGs70kk4ow5V8S2ZZ1VzQKy%0aEeJNapePHkFm2NeuKwqLS0alS%2bwrb7K3Wjy4pgVIkS7b%2b7Q5rw8qNX%2bDrkSNmwZ5FnG05sNhOMpy%0anpo48lqBdttRUKpdBcw%3d:localJsessionId=dhynmP4zN6DnSSibcd1OLTMG.api01:api01:activePointer=%2d1%2c10701:persistent=9PdRUVC6ni2NepeZ5JLGsHAd0%2fs%3d%0a%3b2014%2d08%2d13+23%3a59%3a38%2e78%5f1367138859935%2d239013%5f10701:sessionEstablished=true:channel=iPhone-OS-0-0-1407970779-6200_0:anonymous=false:wcauthenticated=true:wcregistered=true:paymentInstruction:null:anonymousCart:nullanonymousPromoCodes:null
00:00:50,711 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) ...processing response
00:00:50,711 INFO  [com.debs.api.rest.commerce.AbstractCommerceJSOUPResponse] (http-executor-threads - 164) load data for JSOUP response
00:00:50,711 INFO  [com.debs.api.rest.commerce.AbstractCommerceResponse] (http-executor-threads - 164) processResponseFile
00:00:50,711 INFO  [com.debs.api.rest.commerce.AbstractCommerceJSOUPResponse] (http-executor-threads - 164) parse data for JSOUP response
00:00:50,712 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:cc_cvc=***
00:00:50,712 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:cardIssueNumber=null
00:00:50,712 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:paymentMethodSelected=CreditCard
00:00:50,712 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:start_month=null
00:00:50,712 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:curr_year=2014
00:00:50,712 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:start_year=null
00:00:50,712 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:beautyClubNumber=null
00:00:50,712 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:expire_month=06
00:00:50,712 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:ignoreSec=N
00:00:50,712 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:selectedPaymentCardMethods=creditDebitStoreCardImageRef
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:billing_address_id=7309300
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:mandatoryFields=account_1,expire_month_1,expire_year_1,cc_cvc_1,billing_address_id
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:cardExpiryYear=2015
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:originalCardNumber=***
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:cc_brand=CreditCard
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:flagCheck=true
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:cardStartMonth=null
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:orderId=722511689
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:curr_date=14
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:secNumber=***
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:account1=***
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:payMethodIdHidden=CreditCard+2817083
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:selectedAddressId_1=7309300
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:payMethodId=CreditCard
00:00:50,713 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:cardStartYear=null
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:expire_year=2015
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:piId=null
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:piAmount=57.48
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:curr_month=8
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:cardPin=***
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:account=***
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:pp=true
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:cardExpiryMonth=06
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:activeCardSelected=
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) passed para:cardNumber=***
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) ...found remoteState object jsessionId=0000sY_1Up8idAoyMIgGyCdNnWh:15ju9psui:authenticationId=55111126%2ct8qv%2bAYRDP1ylYhbTyhDTPX0QII%3d:userId=55111126:activityId=55111126%2c10701%2c0%2cnull%2c1407970778782%2c1407972639384%2cnull%2cnull%2cnull%2cnull%2cw0tZYwRdkkCjv5a0QOjl8%2fCoEhkeTCo4v58dROdP2ZBZ4YaYUXehnFGs70kk4ow5V8S2ZZ1VzQKy%0aEeJNapePHkFm2NeuKwqLS0alS%2bwrb7K3Wjy4pgVIkS7b%2b7Q5rw8qNX%2bDrkSNmwZ5FnG05sNhOMpy%0anpo48lqBdttRUKpdBcw%3d:localJsessionId=dhynmP4zN6DnSSibcd1OLTMG.api01:api01:activePointer=%2d1%2c10701:persistent=9PdRUVC6ni2NepeZ5JLGsHAd0%2fs%3d%0a%3b2014%2d08%2d13+23%3a59%3a38%2e78%5f1367138859935%2d239013%5f10701:sessionEstablished=true:channel=iPhone-OS-0-0-1407970779-6200_0:anonymous=false:wcauthenticated=true:wcregistered=true:paymentInstruction:null:anonymousCart:nullanonymousPromoCodes:null
00:00:50,714 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) ...passed WCTrustedToken
00:00:50,715 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) Request cookies...
00:00:50,715 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: JSESSIONID][value: 0000sY_1Up8idAoyMIgGyCdNnWh:15ju9psui][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,715 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: WC_ACTIVEPOINTER][value: %2d1%2c10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,715 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: WC_AUTHENTICATION_55111126][value: 55111126%2ct8qv%2bAYRDP1ylYhbTyhDTPX0QII%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,715 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: WC_PERSISTENT][value: 9PdRUVC6ni2NepeZ5JLGsHAd0%2fs%3d%0a%3b2014%2d08%2d13+23%3a59%3a38%2e78%5f1367138859935%2d239013%5f10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,715 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: WC_SESSION_ESTABLISHED][value: true][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,715 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) [version: 0][name: WC_USERACTIVITY_55111126][value: 55111126%2c10701%2c0%2cnull%2c1407970778782%2c1407972639384%2cnull%2cnull%2cnull%2cnull%2cw0tZYwRdkkCjv5a0QOjl8%2fCoEhkeTCo4v58dROdP2ZBZ4YaYUXehnFGs70kk4ow5V8S2ZZ1VzQKy%0aEeJNapePHkFm2NeuKwqLS0alS%2bwrb7K3Wjy4pgVIkS7b%2b7Q5rw8qNX%2bDrkSNmwZ5FnG05sNhOMpy%0anpo48lqBdttRUKpdBcw%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,715 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) Checking authToken true,55111126%2ct8qv%2bAYRDP1ylYhbTyhDTPX0QII%3d
00:00:50,715 WARN  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) authToken added to request params
00:00:50,715 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 164) no internal parameters
00:00:50,715 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 164) ...done
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) postFieldsInBody:false for https://www.debenhams.com/webapp/wcs/stores/servlet/AjaxCyberSourceValidateView
00:00:50,716 INFO  [com.debs.api.http.DebHttpClient] (http-executor-threads - 164) returning instance of httpclient object
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: JSESSIONID][value: 0000sY_1Up8idAoyMIgGyCdNnWh:15ju9psui][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: WC_ACTIVEPOINTER][value: %2d1%2c10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: WC_PERSISTENT][value: 9PdRUVC6ni2NepeZ5JLGsHAd0%2fs%3d%0a%3b2014%2d08%2d13+23%3a59%3a38%2e78%5f1367138859935%2d239013%5f10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: WC_SESSION_ESTABLISHED][value: true][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) Request cookie before execution ----[version: 0][name: WC_USERACTIVITY_55111126][value: 55111126%2c10701%2c0%2cnull%2c1407970778782%2c1407972639384%2cnull%2cnull%2cnull%2cnull%2cw0tZYwRdkkCjv5a0QOjl8%2fCoEhkeTCo4v58dROdP2ZBZ4YaYUXehnFGs70kk4ow5V8S2ZZ1VzQKy%0aEeJNapePHkFm2NeuKwqLS0alS%2bwrb7K3Wjy4pgVIkS7b%2b7Q5rw8qNX%2bDrkSNmwZ5FnG05sNhOMpy%0anpo48lqBdttRUKpdBcw%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) post invoked with URL: https://www.debenhams.com/webapp/wcs/stores/servlet/AjaxCyberSourceValidateView
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) parameters...
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) cardIssueNumber=null
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) start_month=null
00:00:50,716 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 164) start_year=null
